id	review	sentiment
157054	vain jia	2
157055	NOTHING	2
157056	vain jia	2
157057	vain	2
157058	jia	2
157059	NOTHING	2
157060	jia	2
157061	defoliation	2
157062	ego	2
157063	ego	2
157064	make film touching despite doldrums	1
157065	make film touching	2
157066	make	2
157067	film touching	2
157068	film touching	2
157069	touching	3
157070	despite doldrums	2
157071	doldrums	1
157072	NOTHING	2
157073	doldrums	1
157074	imagine really bad community theater production west side story without songs	1
157075	imagine really bad community theater production west side story without songs	1
157076	imagine really bad community theater production west side story	3
157077	imagine	2
157078	really bad community theater production west side story	2
157079	really bad community theater production	1
157080	really bad community theater production	1
157081	really bad	0
157082	bad	1
157083	community theater production	2
157084	community	2
157085	theater production	2
157086	theater	2
157087	west side story	2
157088	west side story	2
157089	west	2
157090	side story	2
157091	side	2
157092	without songs	2
157093	without	2
157094	songs	2
157095	songs	2
157096	old story lively script sharp acting partially animated interludes make kiss seem minty fresh	3
157097	old story lively script sharp acting partially animated interludes make kiss seem minty fresh	3
157098	old story	1
157099	old story	1
157100	old story	1
157101	old story	1
157102	old story	1
157103	old story	1
157104	lively script sharp acting partially animated interludes make kiss seem minty fresh	1
157105	lively script sharp acting partially animated interludes	2
157106	lively script sharp acting partially	2
157107	lively script sharp acting	2
157108	lively script sharp acting	2
157109	lively script	2
157110	lively script	2
157111	lively script	2
157112	lively	2
157113	script	2
157114	sharp acting	2
157115	sharp	3
157116	acting	2
157117	partially	2
157118	animated interludes	2
157119	interludes	2
157120	make kiss seem minty fresh	2
157121	kiss seem minty fresh	2
157122	kiss seem minty fresh	2
157123	kiss	2
157124	kiss	2
157125	seem minty fresh	2
157126	seem	2
157127	minty fresh	2
157128	minty	2
157129	fresh	2
157130	hopelessly monotonous film year noteworthy gimmick filmed single unbroken minute take	2
157131	hopelessly monotonous film year noteworthy gimmick filmed single unbroken minute	1
157132	hopelessly monotonous film	2
157133	hopelessly monotonous film	2
157134	hopelessly monotonous	2
157135	NOTHING	2
157136	hopelessly monotonous	2
157137	hopelessly	2
157138	monotonous	1
157139	year noteworthy gimmick filmed single unbroken minute	3
157140	year noteworthy gimmick filmed single unbroken minute	3
157141	year	2
157142	year	2
157143	year	2
157144	noteworthy gimmick filmed single unbroken minute	2
157145	noteworthy	3
157146	noteworthy	3
157147	gimmick filmed single unbroken minute	2
157148	gimmick filmed single unbroken minute	2
157149	gimmick	1
157150	gimmick	1
157151	filmed single unbroken minute	2
157152	filmed single unbroken minute	2
157153	NOTHING	2
157154	filmed single unbroken minute	2
157155	filmed	2
157156	single unbroken minute	2
157157	single unbroken minute	2
157158	single unbroken minute	2
157159	single	2
157160	unbroken minute	2
157161	unbroken	2
157162	minute	2
157163	take	2
157164	take	2
157165	prancing way tailor made part male hooker approaching end vitality jagger obviously relishes every self mocking moment	3
157166	prancing way tailor made part male hooker approaching end vitality	2
157167	prancing way	2
157168	prancing	2
157169	way	2
157170	tailor made part male hooker approaching end vitality	2
157171	NOTHING	2
157172	tailor made part male hooker approaching end vitality	2
157173	tailor made part	2
157174	tailor made part	2
157175	tailor made	3
157176	part	2
157177	male hooker approaching end vitality	2
157178	male hooker approaching end vitality	2
157179	male hooker	2
157180	male hooker	2
157181	male	2
157182	hooker	2
157183	approaching end vitality	2
157184	approaching	2
157185	end vitality	2
157186	end	2
157187	end	2
157188	vitality	2
157189	vitality	2
157190	vitality	2
157191	jagger obviously relishes every self mocking moment	2
157192	jagger obviously relishes every self mocking moment	2
157193	jagger	2
157194	obviously relishes every self mocking moment	2
157195	obviously	2
157196	relishes every self mocking moment	2
157197	relishes every self mocking moment	2
157198	relishes	2
157199	every self mocking moment	2
157200	every	2
157201	self mocking moment	2
157202	self mocking	2
157203	distant even sterile yet compulsively watchable look sordid life hogan heroes star bob crane	3
157204	distant even sterile yet compulsively watchable	2
157205	distant even sterile yet compulsively watchable	2
157206	distant	1
157207	even sterile yet compulsively watchable	3
157208	even sterile yet compulsively watchable	3
157209	even sterile yet compulsively	2
157210	even sterile yet	2
157211	even sterile	2
157212	even sterile	2
157213	even	2
157214	sterile	1
157215	compulsively	2
157216	watchable	3
157217	look sordid life hogan heroes star bob crane	2
157218	look sordid life hogan heroes star bob crane	2
157219	sordid life hogan heroes star bob crane	2
157220	NOTHING	2
157221	sordid life hogan heroes star bob crane	2
157222	sordid life	2
157223	sordid life	2
157224	sordid	2
157225	life	2
157226	hogan heroes star bob crane	2
157227	hogan heroes star bob crane	2
157228	hogan	2
157229	hogan	2
157230	heroes star bob crane	2
157231	heroes	2
157232	star bob crane	2
157233	bob crane	2
157234	bob	2
157235	crane	2
157236	creepy ultimately unsatisfying thriller	3
157237	creepy ultimately unsatisfying	3
157238	creepy ultimately	2
157239	creepy	1
157240	creepy	1
157241	unsatisfying	0
157242	thriller	2
157243	thriller	2
157244	n care much story	2
157245	n care much story	2
157246	n care much story	2
157247	n care much story	2
157248	n	2
157249	NOTHING	2
157250	care much story	3
157251	care much	2
157252	care	2
157253	much	2
157254	much	2
157255	story	2
157256	story	2
157257	extreme oops oops ops matter spell still mistake go see	2
157258	extreme oops oops	2
157259	extreme oops	2
157260	extreme oops	2
157261	extreme	2
157262	oops	2
157263	NOTHING	2
157264	ops matter spell still mistake go see	2
157265	ops matter spell still mistake go see	2
157266	ops	2
157267	matter spell still mistake go see	2
157268	matter spell still mistake go see	2
157269	matter spell	2
157270	matter spell	2
157271	matter	2
157272	spell	2
157273	NOTHING	2
157274	spell	2
157275	spell	2
157276	spell	2
157277	still mistake go see	2
157278	still mistake go see	2
157279	still mistake go see	2
157280	still mistake go see	2
157281	still	2
157282	still	2
157283	mistake go see	2
157284	mistake go see	2
157285	mistake	2
157286	go see	2
157287	go see	2
157288	go	2
157289	see	2
157290	jackson accomplished amazing technical level	2
157291	jackson accomplished	2
157292	jackson accomplished	2
157293	jackson	2
157294	accomplished	3
157295	accomplished	3
157296	NOTHING	2
157297	amazing technical level	2
157298	amazing technical level	2
157299	amazing technical level	2
157300	amazing	4
157301	technical level	2
157302	technical level	2
157303	technical level	2
157304	technical	2
157305	ever entertained notion title film implies sex strangers actually shows may put idea forever	2
157306	ever entertained notion title film implies	2
157307	ever entertained notion title film implies	2
157308	ever entertained notion title film implies	2
157309	ever	2
157310	NOTHING	2
157311	ever	2
157312	entertained notion title film implies	2
157313	entertained	3
157314	notion title film implies	2
157315	notion	2
157316	notion	2
157317	title film implies	2
157318	title film implies	2
157319	NOTHING	2
157320	title film implies	2
157321	title film implies	2
157322	title film	2
157323	title	2
157324	film	2
157325	film	2
157326	implies	2
157327	sex strangers actually shows may put idea forever	2
157328	sex strangers actually shows may put idea forever	2
157329	sex strangers	3
157330	sex	2
157331	sex	2
157332	strangers	2
157333	strangers	2
157334	actually shows may put idea forever	1
157335	actually	2
157336	shows may put idea forever	3
157337	shows may put idea forever	3
157338	shows	2
157339	may put idea forever	2
157340	may	2
157341	put idea forever	2
157342	put idea	2
157343	put	2
157344	put	2
157345	idea	2
157346	NOTHING	2
157347	idea	2
157348	idea	2
157349	forever	2
157350	pleasant romantic comedy	2
157351	pleasant romantic comedy	2
157352	pleasant	3
157353	romantic comedy	2
157354	romantic	3
157355	comedy	2
157356	movie tries fuse two woods winds bolly holly masala mess	2
157357	movie tries fuse two woods winds bolly holly masala mess	2
157358	movie tries fuse two woods winds bolly holly masala mess	2
157359	tries fuse two woods winds bolly holly masala mess	2
157360	tries fuse two woods winds bolly holly masala mess	2
157361	tries fuse two woods	2
157362	tries fuse two woods	2
157363	tries	2
157364	fuse two woods	2
157365	fuse two woods	2
157366	fuse	2
157367	two woods	2
157368	two	2
157369	two	2
157370	woods	2
157371	woods	2
157372	woods	2
157373	winds bolly holly masala mess	2
157374	winds	2
157375	winds	2
157376	bolly holly masala mess	2
157377	bolly holly masala mess	2
157378	bolly holly	2
157379	masala mess	2
157380	masala	2
157381	mess	1
157382	though particular interest students enthusiast international dance world music film designed make viewers ages cultural backgrounds rhythmic ability want get dance	2
157383	though particular interest students enthusiast international dance world music film designed make viewers ages	2
157384	particular interest students enthusiast international dance world music film designed make viewers ages	3
157385	particular interest students enthusiast international dance world music	3
157386	particular interest students enthusiast international dance world music	3
157387	particular interest students enthusiast	2
157388	particular interest	2
157389	particular	2
157390	interest	2
157391	students enthusiast	2
157392	students enthusiast	2
157393	students	2
157394	students	2
157395	enthusiast	2
157396	international dance world music	2
157397	international dance world music	2
157398	international	2
157399	dance world music	2
157400	dance	2
157401	world music	2
157402	world music	2
157403	film designed make viewers ages	2
157404	film designed make viewers ages	2
157405	designed make viewers ages	2
157406	designed make viewers ages	2
157407	designed	2
157408	make viewers ages	2
157409	make viewers ages	2
157410	viewers ages	2
157411	viewers	2
157412	ages	2
157413	ages	2
157414	ages	2
157415	cultural backgrounds rhythmic ability want get dance	1
157416	cultural backgrounds rhythmic ability want get dance	1
157417	cultural backgrounds rhythmic ability	2
157418	cultural backgrounds	2
157419	cultural backgrounds	2
157420	cultural	3
157421	backgrounds	2
157422	rhythmic ability	2
157423	rhythmic	2
157424	ability	2
157425	want get dance	2
157426	want get dance	2
157427	want	2
157428	get dance	2
157429	get dance	2
157430	get	2
157431	get	2
157432	though minutes long film packed information impressions	3
157433	though minutes long	2
157434	minutes long	2
157435	minutes	2
157436	NOTHING	2
157437	NOTHING	2
157438	minutes	2
157439	long	2
157440	film packed information impressions	2
157441	film packed information impressions	2
157442	packed information impressions	2
157443	packed information impressions	2
157444	packed information impressions	2
157445	packed	2
157446	information impressions	2
157447	information impressions	2
157448	information	2
157449	information	2
157450	impressions	2
157451	NOTHING	2
157452	birot	2
157453	birot	2
157454	directorial	2
157455	debut	2
157456	NOTHING	2
157457	co wrote	2
157458	script	2
157459	christophe	2
157460	n much bad bland	2
157461	n much bad bland	2
157462	n much bad	2
157463	n	2
157464	much bad	2
157465	much bad	2
157466	bland	1
157467	bland	1
